addr	bucket	code_units	status	name
00142b60	GAME_UNIQUE	36	UNNAMED	FUN_00142b60
00142c00	GAME_UNIQUE	36	UNNAMED	FUN_00142c00
00142ca0	GAME_UNIQUE	36	UNNAMED	FUN_00142ca0
00142d40	GAME_UNIQUE	36	UNNAMED	FUN_00142d40
00145600	GAME_UNIQUE	36	named	tmpl__AV_CSafeResMgrI_VIPlayfield_04_0CLDI_::vfunc3
001466e0	GAME_UNIQUE	36	UNNAMED	FUN_001466e0
00149350	GAME_UNIQUE	36	named	CUIFrame::vfunc14
001495b0	GAME_UNIQUE	36	UNNAMED	FUN_001495b0
0014ae40	GAME_UNIQUE	36	named	CZonePlayfield::vfunc1
0014aec0	GAME_UNIQUE	36	named	CZonePlayfield::vfunc2
0014eff0	GAME_UNIQUE	36	named	tmpl__AV_tree_base_U_value_semantics_node_USFileRecord_CSoundSystem_0BCC_Vtree_node_ratl_storage_ratl::vfunc4
0014f080	GAME_UNIQUE	36	named	tmpl__AV_tree_base_U_value_semantics_node_USFileRecord_CSoundSystem_0BCC_Vtree_node_ratl_storage_ratl::vfunc10
0015f110	GAME_PORTABLE	36	UNNAMED	FUN_0015f110
00161e60	GAME_UNIQUE	36	named	CMenu::vfunc12
001627b0	GAME_UNIQUE	36	UNNAMED	FUN_001627b0
00168110	GAME_UNIQUE	36	named	tmpl__AV_tree_base_U_value_semantics_node_V_handle_str_01_0IA_Vtree_node_ratl_storage_ratl_ratl_::vfunc4
001719f0	GAME_UNIQUE	36	UNNAMED	FUN_001719f0
001770f0	GAME_UNIQUE	36	UNNAMED	FUN_001770f0
00177440	GAME_UNIQUE	36	UNNAMED	FUN_00177440
00178e10	GAME_UNIQUE	36	UNNAMED	FUN_00178e10
0017c330	GAME_UNIQUE	36	UNNAMED	FUN_0017c330
0017dd40	GAME_UNIQUE	36	UNNAMED	FUN_0017dd40
001811f0	GAME_UNIQUE	36	UNNAMED	FUN_001811f0
00183310	GAME_PORTABLE	36	named	tmpl__AV_tree_base_U_value_semantics_node_V_handle_str_01_00Vtree_node_ratl_storage_ratl_ratl_::vfunc10
0018aef0	XMEN_SERIES	36	UNNAMED	FUN_0018aef0
0018ca60	GAME_UNIQUE	36	named	tmpl__AV_ISafeResMgr_VCTextPane_::vfunc10
0018dd90	GAME_UNIQUE	36	UNNAMED	FUN_0018dd90
00207210	GAME_UNIQUE	36	UNNAMED	FUN_00207210
00215dc0	GAME_UNIQUE	36	UNNAMED	FUN_00215dc0
0021b490	GAME_UNIQUE	36	UNNAMED	FUN_0021b490
00258ce0	GAME_UNIQUE	36	UNNAMED	FUN_00258ce0
0025ca70	GAME_UNIQUE	36	UNNAMED	FUN_0025ca70
00279a60	XMEN_SERIES	36	UNNAMED	FUN_00279a60
00297da0	GAME_UNIQUE	36	UNNAMED	FUN_00297da0
00298c00	GAME_UNIQUE	36	UNNAMED	FUN_00298c00
00315370	XMEN_SERIES	36	UNNAMED	FUN_00315370
003188a0	GAME_UNIQUE	36	UNNAMED	FUN_003188a0
0033ea90	GAME_UNIQUE	36	UNNAMED	FUN_0033ea90
003c2d48	GAME_UNIQUE	36	UNNAMED	FUN_003c2d48
00014a00	GAME_PORTABLE	35	named	BitQueue_PushAndClearDualFlags_128
00023550	GAME_UNIQUE	35	UNNAMED	FUN_00023550
0002e460	XMEN_SERIES	35	named	tmpl__AV_COnlyOneEvent_VCActor_VEFirstEquipment_::vfunc31
00033200	GAME_UNIQUE	35	UNNAMED	FUN_00033200
0003a750	GAME_UNIQUE	35	UNNAMED	FUN_0003a750
00043e90	GAME_UNIQUE	35	UNNAMED	FUN_00043e90
00048c60	GAME_UNIQUE	35	UNNAMED	FUN_00048c60
00049720	GAME_PORTABLE	35	UNNAMED	FUN_00049720
00049cf0	GAME_UNIQUE	35	UNNAMED	FUN_00049cf0
00054e10	GAME_UNIQUE	35	UNNAMED	FUN_00054e10
00054e90	GAME_UNIQUE	35	UNNAMED	FUN_00054e90
00055020	GAME_UNIQUE	35	named	tmpl__AV_map_vs_V_handle_str_0A_E_0PP_ratl_::vfunc9
00069fc0	GAME_PORTABLE	35	named	tmpl__AV_map_vs_V_handle_str_02_V1_0BJ_ratl_::vfunc17
0006a130	GAME_PORTABLE	35	named	tmpl__AV_map_vs_V_handle_str_02_V1_0BJ_ratl_::vfunc10
0006db70	GAME_PORTABLE	35	UNNAMED	FUN_0006db70
00074c30	GAME_UNIQUE	35	named	tmpl__AV_COnlyOneEvent_VCActor_VEFirstEquipment_::vfunc89
00086200	GAME_UNIQUE	35	UNNAMED	FUN_00086200
000875d0	GAME_UNIQUE	35	named	CMoverEntity::vfunc4
00091040	GAME_UNIQUE	35	named	tmpl__AV_COnlyOneEvent_VCActor_VEFirstEquipment_::vfunc120
000931d0	GAME_PORTABLE	35	UNNAMED	FUN_000931d0
0009c640	GAME_UNIQUE	35	UNNAMED	FUN_0009c640
000a11b0	GAME_UNIQUE	35	named	CCollisions::vfunc0
000aa380	GAME_UNIQUE	35	UNNAMED	FUN_000aa380
000c9fe0	GAME_UNIQUE	35	UNNAMED	FUN_000c9fe0
000cfaf0	GAME_UNIQUE	35	UNNAMED	FUN_000cfaf0
000d1830	GAME_UNIQUE	35	named	CCEAtkTeleport::vfunc40
000d3d00	GAME_UNIQUE	35	UNNAMED	FUN_000d3d00
000e4880	GAME_PORTABLE	35	named	CCEAtkTeleport::vfunc30
000eb130	GAME_UNIQUE	35	UNNAMED	FUN_000eb130
000eb690	GAME_UNIQUE	35	named	CFightStyle::vfunc18
000fdbb0	GAME_PORTABLE	35	UNNAMED	FUN_000fdbb0
00117a10	GAME_UNIQUE	35	named	CInput::vfunc19
00118630	GAME_PORTABLE	35	UNNAMED	FUN_00118630
0011b630	GAME_UNIQUE	35	UNNAMED	FUN_0011b630
0011c720	GAME_UNIQUE	35	named	tmpl__AV_tree_base_U_value_semantics_node_V_handle_str_0A_0EA_Vtree_node_ratl_storage_ratl_ratl_::vfunc27
0011c790	GAME_UNIQUE	35	named	tmpl__AV_tree_base_U_value_semantics_node_V_handle_str_0A_0EA_Vtree_node_ratl_storage_ratl_ratl_::vfunc28
0011d9f0	GAME_UNIQUE	35	UNNAMED	FUN_0011d9f0
001219f0	GAME_UNIQUE	35	UNNAMED	FUN_001219f0
0012c740	GAME_UNIQUE	35	UNNAMED	FUN_0012c740
0012db80	GAME_UNIQUE	35	UNNAMED	FUN_0012db80
0012f0c0	GAME_PORTABLE	35	UNNAMED	FUN_0012f0c0
00145d50	GAME_UNIQUE	35	UNNAMED	FUN_00145d50
0014be50	GAME_UNIQUE	35	UNNAMED	FUN_0014be50
001548e0	GAME_PORTABLE	35	named	CHud::vfunc20
001560f0	GAME_PORTABLE	35	UNNAMED	FUN_001560f0
00161240	GAME_UNIQUE	35	UNNAMED	FUN_00161240
00162660	GAME_UNIQUE	35	UNNAMED	FUN_00162660
001629d0	GAME_UNIQUE	35	UNNAMED	FUN_001629d0
001649b0	GAME_UNIQUE	35	UNNAMED	FUN_001649b0
001663b0	GAME_PORTABLE	35	UNNAMED	FUN_001663b0
00171d80	GAME_PORTABLE	35	UNNAMED	FUN_00171d80
00178920	GAME_PORTABLE	35	UNNAMED	FUN_00178920
0017ce40	GAME_UNIQUE	35	named	CMenuItemSlider::vfunc15
0017e520	GAME_UNIQUE	35	UNNAMED	FUN_0017e520
001826b0	GAME_UNIQUE	35	named	tmpl__AV_tree_base_U_value_semantics_node_V_handle_str_01_00Vtree_node_ratl_storage_ratl_ratl_::vfunc31
0018a390	GAME_PORTABLE	35	UNNAMED	FUN_0018a390
0018c2f0	GAME_UNIQUE	35	UNNAMED	FUN_0018c2f0
002935a0	GAME_UNIQUE	35	UNNAMED	FUN_002935a0
002ff711	GAME_UNIQUE	35	UNNAMED	FUN_002ff711
0030a890	GAME_UNIQUE	35	UNNAMED	FUN_0030a890
0030cf20	GAME_UNIQUE	35	UNNAMED	FUN_0030cf20
0030cf80	GAME_UNIQUE	35	UNNAMED	FUN_0030cf80
00313880	GAME_UNIQUE	35	UNNAMED	FUN_00313880
00318e60	GAME_UNIQUE	35	UNNAMED	FUN_00318e60
0033f5a0	GAME_UNIQUE	35	UNNAMED	FUN_0033f5a0
003bf897	GAME_UNIQUE	35	named	XAPILIB__XInitDevices
00014ce0	GAME_UNIQUE	34	named	BitQueue_PushAndClearFlag_540
00014ef0	GAME_UNIQUE	34	named	BitQueue_PushAndClearFlag_588
00014fd0	GAME_UNIQUE	34	named	BitQueue_PushAndClearFlag_2100
00015050	GAME_UNIQUE	34	named	BitQueue_PushAndClearFlag_750
0001ce20	GAME_UNIQUE	34	named	CFxPrimitiveBase::vfunc21
0001d130	GAME_UNIQUE	34	named	CFxPrimitiveBase::vfunc113
000315c0	GAME_UNIQUE	34	UNNAMED	FUN_000315c0
00038640	GAME_UNIQUE	34	UNNAMED	FUN_00038640
00048140	GAME_UNIQUE	34	UNNAMED	FUN_00048140
00048f90	GAME_UNIQUE	34	UNNAMED	FUN_00048f90
00057970	GAME_PORTABLE	34	UNNAMED	FUN_00057970
00068000	GAME_UNIQUE	34	named	tmpl__AV_CEntityFactory_VCEntity_V1_::vfunc0
0006e920	GAME_PORTABLE	34	UNNAMED	FUN_0006e920
00075000	GAME_UNIQUE	34	named	tmpl__AV_COnlyOneEvent_VCActor_VEFirstEquipment_::vfunc39
00077080	GAME_UNIQUE	34	UNNAMED	FUN_00077080
00078c20	GAME_UNIQUE	34	UNNAMED	FUN_00078c20
0007a790	GAME_UNIQUE	34	UNNAMED	FUN_0007a790
00085080	GAME_UNIQUE	34	named	CMissionMgr::vfunc14
000850f0	GAME_UNIQUE	34	UNNAMED	FUN_000850f0
00085140	GAME_UNIQUE	34	UNNAMED	FUN_00085140
0008f910	GAME_UNIQUE	34	named	CPathGrid::vfunc8
00095090	GAME_UNIQUE	34	UNNAMED	FUN_00095090
00098b00	GAME_UNIQUE	34	UNNAMED	FUN_00098b00
000b1460	GAME_UNIQUE	34	UNNAMED	FUN_000b1460
000b4ea0	GAME_UNIQUE	34	named	CTalentSystem::vfunc14
000bfa90	GAME_PORTABLE	34	UNNAMED	FUN_000bfa90
000c6d20	GAME_UNIQUE	34	UNNAMED	FUN_000c6d20
000ca370	GAME_UNIQUE	34	UNNAMED	FUN_000ca370
000ca3f0	GAME_UNIQUE	34	UNNAMED	FUN_000ca3f0
000cee80	GAME_PORTABLE	34	named	CCombatNodeEvent::vfunc6
000dabe0	GAME_UNIQUE	34	named	CCombatNodeHandler::vfunc206
000dc140	GAME_UNIQUE	34	named	CCombatNodeHandler::vfunc254
000df230	GAME_UNIQUE	34	named	CCombatNodeHandler::vfunc154
000e3380	GAME_PORTABLE	34	UNNAMED	FUN_000e3380
000f7720	GAME_UNIQUE	34	named	CAI::vfunc134
000fdc10	GAME_UNIQUE	34	UNNAMED	FUN_000fdc10
0011bee0	GAME_UNIQUE	34	UNNAMED	FUN_0011bee0
0011c400	GAME_PORTABLE	34	UNNAMED	FUN_0011c400
00120340	GAME_UNIQUE	34	named	CMemoryCardXBox::vfunc24
00124770	GAME_UNIQUE	34	named	tmpl__AV_tree_base_U_value_semantics_node_V_string_vs_0BAA_ratl_04Vtree_node_2_storage_ratl_ratl_::vfunc37
00125210	GAME_UNIQUE	34	named	tmpl__AV_tree_base_U_value_semantics_node_V_string_vs_0BAA_ratl_04Vtree_node_2_storage_ratl_ratl_::vfunc22
00126b50	GAME_UNIQUE	34	UNNAMED	FUN_00126b50
00133d60	GAME_UNIQUE	34	UNNAMED	FUN_00133d60
001479a0	GAME_UNIQUE	34	UNNAMED	FUN_001479a0
00154790	GAME_UNIQUE	34	UNNAMED	FUN_00154790
00155330	GAME_UNIQUE	34	named	CHud::vfunc43
00155f60	GAME_UNIQUE	34	UNNAMED	FUN_00155f60
00155fd0	GAME_UNIQUE	34	UNNAMED	FUN_00155fd0
00159ea0	GAME_UNIQUE	34	named	CHudCharacter::vfunc0
001612b0	GAME_UNIQUE	34	UNNAMED	FUN_001612b0
0016f780	GAME_UNIQUE	34	UNNAMED	FUN_0016f780
00172c80	GAME_UNIQUE	34	UNNAMED	FUN_00172c80
00176a50	GAME_PORTABLE	34	UNNAMED	FUN_00176a50
00177ab0	GAME_UNIQUE	34	named	CMenuItemListBox::vfunc89
00181360	GAME_UNIQUE	34	UNNAMED	FUN_00181360
0018b790	GAME_UNIQUE	34	UNNAMED	FUN_0018b790
00190060	XMEN_SERIES	34	UNNAMED	FUN_00190060
001a3554	GAME_UNIQUE	34	named	XAPILIB___cinit
001e2270	GAME_UNIQUE	34	UNNAMED	FUN_001e2270
001e7b00	XMEN_SERIES	34	UNNAMED	FUN_001e7b00
001ef6c0	GAME_UNIQUE	34	UNNAMED	FUN_001ef6c0
0020e3c0	GAME_UNIQUE	34	UNNAMED	FUN_0020e3c0
0020ecc0	GAME_UNIQUE	34	UNNAMED	FUN_0020ecc0
0021e7a0	GAME_UNIQUE	34	UNNAMED	FUN_0021e7a0
00274e20	GAME_UNIQUE	34	UNNAMED	FUN_00274e20
002839d0	GAME_UNIQUE	34	UNNAMED	FUN_002839d0
0030f8a0	GAME_UNIQUE	34	UNNAMED	FUN_0030f8a0
0031f680	XMEN_SERIES	34	UNNAMED	FUN_0031f680
00012660	GAME_UNIQUE	33	named	tmpl__AV_tree_base_U_value_semantics_node_USFxFileRecord_CFxTemplateManager_0KP_Vtree_node_ratl_stora::vfunc14
0001d2a0	GAME_UNIQUE	33	named	Audio_InitListenerPropertiesOnce
0001d460	GAME_UNIQUE	33	named	CFxDLightPrimitive::vfunc232
00025ee0	GAME_UNIQUE	33	UNNAMED	FUN_00025ee0
00027410	GAME_UNIQUE	33	UNNAMED	FUN_00027410
000277e0	GAME_UNIQUE	33	UNNAMED	FUN_000277e0
00029b90	GAME_UNIQUE	33	UNNAMED	FUN_00029b90
0002a730	GAME_UNIQUE	33	UNNAMED	FUN_0002a730
00040350	GAME_UNIQUE	33	UNNAMED	FUN_00040350
00052170	GAME_PORTABLE	33	UNNAMED	FUN_00052170
0005cc00	GAME_UNIQUE	33	UNNAMED	FUN_0005cc00
00066000	GAME_UNIQUE	33	UNNAMED	FUN_00066000
00067f20	GAME_UNIQUE	33	UNNAMED	FUN_00067f20
0006a370	GAME_PORTABLE	33	UNNAMED	FUN_0006a370
0006af20	GAME_UNIQUE	33	UNNAMED	FUN_0006af20
000738c0	GAME_UNIQUE	33	UNNAMED	FUN_000738c0
0007a080	XMEN_SERIES	33	UNNAMED	FUN_0007a080
0008c300	GAME_UNIQUE	33	named	COptions::vfunc37
000942e0	GAME_PORTABLE	33	named	CPowerTriggerEntity::vfunc5
0009cf40	GAME_UNIQUE	33	UNNAMED	FUN_0009cf40
000a47c0	GAME_UNIQUE	33	named	CReviewPaths::vfunc8
000ad7f0	GAME_UNIQUE	33	UNNAMED	FUN_000ad7f0
000b0e40	GAME_UNIQUE	33	UNNAMED	FUN_000b0e40
000b6900	GAME_UNIQUE	33	named	CTileEntity::vfunc45
000b9bb0	GAME_UNIQUE	33	UNNAMED	FUN_000b9bb0
000c15d0	GAME_UNIQUE	33	UNNAMED	FUN_000c15d0
000c7d70	GAME_PORTABLE	33	UNNAMED	FUN_000c7d70
000c7f30	GAME_UNIQUE	33	UNNAMED	FUN_000c7f30
000cb910	GAME_PORTABLE	33	UNNAMED	FUN_000cb910
000d6760	GAME_UNIQUE	33	named	CCEAtkSpawnProjectile::vfunc78
000dc4d0	GAME_UNIQUE	33	named	CCombatNodeHandler::vfunc275
000e1e20	GAME_UNIQUE	33	named	CExtrnalCombatNodeInterface::vfunc4
000e5b40	GAME_PORTABLE	33	named	CCEAtkTeleport::vfunc429
00125b40	GAME_UNIQUE	33	UNNAMED	FUN_00125b40
00137f40	GAME_PORTABLE	33	named	GlobalEngine_Ctor_00137f40
0013b2b0	GAME_UNIQUE	33	UNNAMED	FUN_0013b2b0
001496f0	GAME_UNIQUE	33	UNNAMED	FUN_001496f0
0014a9c0	XMEN_SERIES	33	UNNAMED	FUN_0014a9c0
001515c0	GAME_PORTABLE	33	UNNAMED	FUN_001515c0
00151dd0	GAME_PORTABLE	33	UNNAMED	FUN_00151dd0
00163430	GAME_UNIQUE	33	UNNAMED	FUN_00163430
001640d0	GAME_UNIQUE	33	UNNAMED	FUN_001640d0
0016b2f0	GAME_UNIQUE	33	named	CMenuBlackbird::vfunc11
0016b360	GAME_UNIQUE	33	UNNAMED	FUN_0016b360
00171f80	GAME_UNIQUE	33	UNNAMED	FUN_00171f80
001742f0	GAME_UNIQUE	33	UNNAMED	FUN_001742f0
0017c840	GAME_UNIQUE	33	named	CMenuItemShop::vfunc4
001813d0	GAME_UNIQUE	33	named	tmpl__AV_tree_base_U_value_semantics_node_V_handle_str_01_00Vtree_node_ratl_storage_ratl_ratl_::vfunc33
00181810	GAME_UNIQUE	33	named	tmpl__AV_tree_base_U_value_semantics_node_V_handle_str_01_00Vtree_node_ratl_storage_ratl_ratl_::vfunc92
001859b0	GAME_UNIQUE	33	UNNAMED	FUN_001859b0
00185b50	GAME_UNIQUE	33	UNNAMED	FUN_00185b50
00185bc0	GAME_UNIQUE	33	UNNAMED	FUN_00185bc0
0025f8f0	GAME_UNIQUE	33	UNNAMED	FUN_0025f8f0
0026c880	GAME_UNIQUE	33	UNNAMED	FUN_0026c880
002c9165	GAME_UNIQUE	33	UNNAMED	FUN_002c9165
0031d6f0	GAME_UNIQUE	33	UNNAMED	FUN_0031d6f0
00371596	GAME_UNIQUE	33	UNNAMED	FUN_00371596
003b99b4	GAME_UNIQUE	33	UNNAMED	FUN_003b99b4
00016000	GAME_UNIQUE	32	named	SpatialPool_InitManagerAndTrackingArrays_588
00016070	GAME_UNIQUE	32	named	QueueManager_Init175_00016070
00016520	GAME_UNIQUE	32	named	SpatialSubPool_Init16_00016520
0001d740	GAME_UNIQUE	32	named	CFxDLightPrimitive::vfunc2
0003cdf0	GAME_UNIQUE	32	UNNAMED	FUN_0003cdf0
0005f970	GAME_UNIQUE	32	UNNAMED	FUN_0005f970
0005fc60	GAME_UNIQUE	32	UNNAMED	FUN_0005fc60
0005fcd0	GAME_UNIQUE	32	UNNAMED	FUN_0005fcd0
0006cb70	GAME_UNIQUE	32	UNNAMED	FUN_0006cb70
0006ded0	GAME_UNIQUE	32	UNNAMED	FUN_0006ded0
0006eb00	GAME_UNIQUE	32	UNNAMED	FUN_0006eb00
000702e0	GAME_UNIQUE	32	UNNAMED	FUN_000702e0
0007e290	GAME_UNIQUE	32	named	CInventorySystem::vfunc17
00083370	GAME_UNIQUE	32	UNNAMED	FUN_00083370
00095210	GAME_UNIQUE	32	UNNAMED	FUN_00095210
000a2030	GAME_UNIQUE	32	named	CStaticQuery::vfunc15
000a4530	GAME_UNIQUE	32	named	CReviewPaths::vfunc5
000a45c0	GAME_UNIQUE	32	UNNAMED	FUN_000a45c0
000a4870	GAME_UNIQUE	32	named	CReviewPaths::vfunc10
000a76a0	GAME_UNIQUE	32	UNNAMED	FUN_000a76a0
000aa250	GAME_UNIQUE	32	UNNAMED	FUN_000aa250
000aa5e0	GAME_UNIQUE	32	UNNAMED	FUN_000aa5e0
000aa8d0	GAME_UNIQUE	32	UNNAMED	FUN_000aa8d0
000b28f0	GAME_PORTABLE	32	UNNAMED	FUN_000b28f0
000b3470	GAME_UNIQUE	32	named	GetResourceManager
000b4770	GAME_UNIQUE	32	UNNAMED	FUN_000b4770
000b4df0	GAME_UNIQUE	32	named	CTalentSystem::vfunc8
000bd850	GAME_UNIQUE	32	UNNAMED	FUN_000bd850
000bd8c0	GAME_UNIQUE	32	UNNAMED	FUN_000bd8c0
000c0130	GAME_UNIQUE	32	UNNAMED	FUN_000c0130
000c0180	GAME_UNIQUE	32	UNNAMED	FUN_000c0180
000c1190	GAME_UNIQUE	32	UNNAMED	FUN_000c1190
000cac70	GAME_UNIQUE	32	UNNAMED	FUN_000cac70
000cae10	GAME_UNIQUE	32	UNNAMED	FUN_000cae10
000cde90	GAME_UNIQUE	32	named	CCEAction::vfunc1
000d89e0	GAME_UNIQUE	32	named	CCEAtkTeleport::vfunc391
000ddd80	GAME_UNIQUE	32	named	CCombatNodeHandler::vfunc452
000e3f60	GAME_UNIQUE	32	named	CCombatNodeEvent::vfunc2
000e9840	GAME_UNIQUE	32	UNNAMED	FUN_000e9840
000e9d60	GAME_UNIQUE	32	named	tmpl__AV_tree_base_U_value_semantics_node_V_handle_str_02_0BH_Vtree_node_ratl_storage_ratl_ratl_::vfunc16
000ebdb0	GAME_UNIQUE	32	UNNAMED	FUN_000ebdb0
000ecf70	GAME_PORTABLE	32	UNNAMED	FUN_000ecf70
000f7790	GAME_UNIQUE	32	named	CAI::vfunc135
000f7980	GAME_UNIQUE	32	named	CAI::vfunc137
000fb7b0	GAME_UNIQUE	32	UNNAMED	FUN_000fb7b0
000fb9f0	GAME_PORTABLE	32	UNNAMED	FUN_000fb9f0
001011f0	GAME_UNIQUE	32	UNNAMED	FUN_001011f0
0010ebc0	GAME_UNIQUE	32	UNNAMED	FUN_0010ebc0
0011e500	GAME_UNIQUE	32	named	IMemory::vfunc54
001210e0	GAME_PORTABLE	32	named	CAnimDBPrecacher::vfunc4
00125170	GAME_UNIQUE	32	named	GetFileSystem
00127350	GAME_UNIQUE	32	UNNAMED	FUN_00127350
00127480	GAME_UNIQUE	32	UNNAMED	FUN_00127480
001353d0	GAME_UNIQUE	32	named	IModelComponent::vfunc66
00137540	GAME_PORTABLE	32	UNNAMED	FUN_00137540
00137670	GAME_UNIQUE	32	UNNAMED	FUN_00137670
001378e0	GAME_UNIQUE	32	UNNAMED	FUN_001378e0
00137bd0	GAME_PORTABLE	32	UNNAMED	FUN_00137bd0
0013bf70	GAME_UNIQUE	32	UNNAMED	FUN_0013bf70
0013efd0	GAME_PORTABLE	32	UNNAMED	FUN_0013efd0
00156a20	GAME_UNIQUE	32	UNNAMED	FUN_00156a20
00156a90	GAME_UNIQUE	32	UNNAMED	FUN_00156a90
0015fc90	GAME_PORTABLE	32	UNNAMED	FUN_0015fc90
00168080	GAME_PORTABLE	32	UNNAMED	FUN_00168080
0016abd0	GAME_UNIQUE	32	UNNAMED	FUN_0016abd0
00171be0	GAME_UNIQUE	32	UNNAMED	FUN_00171be0
001741d0	GAME_UNIQUE	32	UNNAMED	FUN_001741d0
00174280	GAME_UNIQUE	32	UNNAMED	FUN_00174280
00176e60	GAME_UNIQUE	32	UNNAMED	FUN_00176e60
00178a00	GAME_UNIQUE	32	UNNAMED	FUN_00178a00
0017e3a0	GAME_UNIQUE	32	named	CMenuItemTextBox::vfunc12
0017ea20	GAME_UNIQUE	32	UNNAMED	FUN_0017ea20
00181130	GAME_UNIQUE	32	named	tmpl__AV_tree_base_U_value_semantics_node_V_handle_str_01_00Vtree_node_ratl_storage_ratl_ratl_::vfunc73
0018c350	GAME_UNIQUE	32	UNNAMED	FUN_0018c350
00199e40	GAME_UNIQUE	32	UNNAMED	FUN_00199e40
001a74c0	GAME_UNIQUE	32	UNNAMED	FUN_001a74c0
001ccdd0	XMEN_SERIES	32	UNNAMED	FUN_001ccdd0
00212180	GAME_UNIQUE	32	UNNAMED	FUN_00212180
002121e0	GAME_UNIQUE	32	UNNAMED	FUN_002121e0
00212240	GAME_UNIQUE	32	UNNAMED	FUN_00212240
0021e670	GAME_UNIQUE	32	UNNAMED	FUN_0021e670
0021e700	GAME_UNIQUE	32	UNNAMED	FUN_0021e700
0021e750	GAME_UNIQUE	32	UNNAMED	FUN_0021e750
00258a40	GAME_UNIQUE	32	UNNAMED	FUN_00258a40
0026db60	GAME_UNIQUE	32	UNNAMED	FUN_0026db60
0026dbb0	GAME_UNIQUE	32	UNNAMED	FUN_0026dbb0
0026dc00	GAME_UNIQUE	32	UNNAMED	FUN_0026dc00
00294ea0	GAME_UNIQUE	32	UNNAMED	FUN_00294ea0
00298a90	GAME_UNIQUE	32	UNNAMED	FUN_00298a90
0030bbb0	GAME_UNIQUE	32	UNNAMED	FUN_0030bbb0
00366e50	GAME_UNIQUE	32	UNNAMED	FUN_00366e50
003acfe2	GAME_UNIQUE	32	UNNAMED	FUN_003acfe2
00011070	GAME_UNIQUE	31	named	main_game_loop
00015e30	GAME_UNIQUE	31	named	SpatialPool_GetSecondaryNodePropertiesOrFallback_588
0001d4d0	GAME_UNIQUE	31	named	CFxDLightPrimitive::vfunc231
000259f0	GAME_UNIQUE	31	UNNAMED	FUN_000259f0
00025ab0	GAME_UNIQUE	31	UNNAMED	FUN_00025ab0
00025f50	GAME_UNIQUE	31	UNNAMED	FUN_00025f50
00026e60	GAME_UNIQUE	31	UNNAMED	FUN_00026e60
000314c0	GAME_UNIQUE	31	UNNAMED	FUN_000314c0
00031540	GAME_UNIQUE	31	UNNAMED	FUN_00031540
00031640	GAME_UNIQUE	31	UNNAMED	FUN_00031640
00031900	GAME_UNIQUE	31	UNNAMED	FUN_00031900
00031980	GAME_UNIQUE	31	UNNAMED	FUN_00031980
00031a00	GAME_UNIQUE	31	UNNAMED	FUN_00031a00
00031a80	GAME_UNIQUE	31	UNNAMED	FUN_00031a80
00031b00	GAME_UNIQUE	31	UNNAMED	FUN_00031b00
00031b80	GAME_UNIQUE	31	UNNAMED	FUN_00031b80
00031ce0	GAME_UNIQUE	31	UNNAMED	FUN_00031ce0
00031db0	GAME_UNIQUE	31	UNNAMED	FUN_00031db0
00032680	XMEN_SERIES	31	named	CActor::vfunc10
0003a490	GAME_UNIQUE	31	UNNAMED	FUN_0003a490
000477d0	GAME_UNIQUE	31	UNNAMED	FUN_000477d0
00048090	GAME_UNIQUE	31	UNNAMED	FUN_00048090
00054f60	GAME_UNIQUE	31	named	tmpl__AV_map_vs_V_handle_str_0A_E_0PP_ratl_::vfunc15
000578b0	GAME_PORTABLE	31	UNNAMED	FUN_000578b0
0005ca20	GAME_UNIQUE	31	named	CCombatSystem::vfunc6
000690b0	GAME_UNIQUE	31	named	IEntityDefinitions::vfunc34
0006d860	GAME_UNIQUE	31	UNNAMED	FUN_0006d860
0007a690	GAME_UNIQUE	31	UNNAMED	FUN_0007a690
0008a4c0	GAME_PORTABLE	31	named	CMultiplayer::vfunc17
000a5120	GAME_UNIQUE	31	UNNAMED	FUN_000a5120
000b2ca0	GAME_UNIQUE	31	UNNAMED	FUN_000b2ca0
000b4cd0	GAME_UNIQUE	31	UNNAMED	FUN_000b4cd0
000cadb0	GAME_UNIQUE	31	UNNAMED	FUN_000cadb0
000d67d0	GAME_UNIQUE	31	named	CCEAtkSpawnProjectile::vfunc84
000dc040	GAME_UNIQUE	31	UNNAMED	FUN_000dc040
000dc620	GAME_UNIQUE	31	named	CCHBoredGeneric::vfunc509
000deaa0	GAME_UNIQUE	31	named	CCombatNodeHandler::vfunc353
000e4330	GAME_UNIQUE	31	named	CCEAtkSpawnProjectile::vfunc30
000e9e70	GAME_UNIQUE	31	named	CFightStyle::vfunc24
000eb040	GAME_UNIQUE	31	UNNAMED	FUN_000eb040
000ec200	GAME_UNIQUE	31	named	CFightStyle::vfunc3
00102a30	GAME_UNIQUE	31	UNNAMED	FUN_00102a30
0010f990	GAME_UNIQUE	31	UNNAMED	FUN_0010f990
00123490	GAME_PORTABLE	31	UNNAMED	FUN_00123490
00137040	GAME_PORTABLE	31	UNNAMED	FUN_00137040
00137a70	GAME_PORTABLE	31	UNNAMED	FUN_00137a70
00137ae0	GAME_PORTABLE	31	UNNAMED	FUN_00137ae0
00137c50	GAME_UNIQUE	31	UNNAMED	FUN_00137c50
001528c0	GAME_UNIQUE	31	named	CAutoMap::vfunc7
00156030	GAME_PORTABLE	31	UNNAMED	FUN_00156030
0015e250	GAME_PORTABLE	31	UNNAMED	FUN_0015e250
001662f0	GAME_PORTABLE	31	UNNAMED	FUN_001662f0
